"transaction_id","year","month","day","customer_name","city","country","amount","payment_method","status"
"T30001510",2023,10,27,"Anna Kaczmarek","Poznań","ES",6355.69,"blik","pending"
"T30001511",2025,6,28,"Tomasz Kaczmarek","Poznań","FR",5464.57,"blik","approved"
"T30001512",2025,9,19,"Anna Kaczmarek","Wrocław","PL",282.24,"card","declined"
"T30001513",2023,6,18,"Maria Kowalski","Wrocław","ES",4715.6,"cash","pending"
"T30001514",2023,12,29,"Anna Nowak","Gdańsk","DE",8574.08,"card","declined"
"T30001515",2025,7,3,"Anna Wojcik","Gdańsk","DE",1956.85,"cash","approved"
"T30001516",2024,2,18,"Anna Mazur","Warszawa","IT",5149.98,"card","declined"
"T30001517",2025,7,21,"Jan Kowalski","Gdańsk","ES",8355.21,"card","approved"
"T30001518",2023,10,4,"Anna Kaczmarek","Wrocław","FR",5894.28,"transfer","approved"
"T30001519",2023,3,23,"Maria Kaczmarek","Gdańsk","PL",6043.6,"transfer","approved"
"T30001520",2025,3,5,"Jan Wisniewski","Wrocław","IT",7161.93,"cash","pending"
"T30001521",2024,5,30,"Maria Kaczmarek","Kraków","ES",1871.36,"card","declined"
"T30001522",2024,1,6,"Adam Nowak","Warszawa","ES",6050.34,"cash","approved"
"T30001523",2023,4,15,"Ewa Mazur","Gdańsk","IT",2978.46,"card","declined"
"T30001524",2024,5,2,"Jan Nowak","Kraków","PL",3055.98,"transfer","approved"
"T30001525",2023,11,10,"Tomasz Wisniewski","Warszawa","FR",820,"card","approved"
"T30001526",2023,1,12,"Maria Wojcik","Warszawa","DE",5465.11,"card","approved"
"T30001527",2023,1,4,"Tomasz Wisniewski","Wrocław","DE",379.25,"blik","declined"
"T30001528",2024,6,12,"Tomasz Kaczmarek","Kraków","DE",9018.7,"transfer","approved"
"T30001529",2023,11,5,"Anna Kaczmarek","Wrocław","ES",114.77,"card","approved"
"T30001530",2025,5,14,"Kasia Wisniewski","Poznań","FR",8077.54,"transfer","approved"
"T30001531",2025,8,28,"Jan Wojcik","Kraków","IT",4957.68,"transfer","pending"
"T30001532",2023,8,27,"Anna Wojcik","Poznań","ES",8953.23,"cash","approved"
"T30001533",2024,11,11,"Piotr Wisniewski","Warszawa","PL",5096.6,"card","pending"
"T30001534",2024,6,21,"Maria Kowalski","Kraków","ES",8170.5,"card","declined"
"T30001535",2025,9,10,"Tomasz Kaczmarek","Gdańsk","DE",7151.44,"card","approved"
"T30001536",2025,4,8,"Adam Wisniewski","Poznań","ES",4209.81,"card","approved"
"T30001537",2024,4,22,"Kasia Wisniewski","Poznań","PL",358.71,"transfer","pending"
"T30001538",2025,1,24,"Piotr Wojcik","Gdańsk","ES",3309.87,"cash","declined"
"T30001539",2024,1,13,"Tomasz Wisniewski","Warszawa","ES",5229.15,"blik","pending"
"T30001540",2023,8,28,"Ewa Kaczmarek","Warszawa","ES",1054.76,"transfer","declined"
"T30001541",2025,7,13,"Adam Kowalski","Warszawa","IT",3226.7,"blik","approved"
"T30001542",2024,6,2,"Tomasz Kaczmarek","Wrocław","ES",6223.45,"cash","declined"
"T30001543",2023,3,27,"Ewa Mazur","Kraków","FR",4451.92,"cash","declined"
"T30001544",2023,6,8,"Anna Mazur","Wrocław","FR",3210.69,"cash","approved"
"T30001545",2025,6,8,"Kasia Kaczmarek","Warszawa","ES",116.39,"cash","declined"
"T30001546",2024,11,8,"Piotr Wisniewski","Wrocław","IT",880.5,"card","declined"
"T30001547",2025,6,17,"Tomasz Wisniewski","Kraków","IT",6445.39,"card","declined"
"T30001548",2023,8,3,"Tomasz Kowalski","Gdańsk","PL",1245.78,"card","approved"
"T30001549",2025,8,30,"Piotr Wisniewski","Gdańsk","DE",3948.05,"cash","approved"
"T30001550",2024,1,12,"Piotr Kowalski","Warszawa","PL",189.02,"cash","approved"
"T30001551",2024,6,1,"Adam Kaczmarek","Gdańsk","FR",6021.59,"card","pending"
"T30001552",2024,6,4,"Maria Mazur","Gdańsk","PL",6629.8,"blik","approved"
"T30001553",2024,11,9,"Ewa Nowak","Gdańsk","ES",3569.85,"cash","declined"
"T30001554",2025,4,4,"Jan Mazur","Poznań","PL",9383.21,"blik","declined"
"T30001555",2023,11,16,"Jan Nowak","Warszawa","DE",5365.84,"blik","pending"
"T30001556",2024,9,11,"Maria Kaczmarek","Warszawa","ES",4904.52,"blik","pending"
"T30001557",2025,8,6,"Tomasz Kowalski","Poznań","IT",4390.41,"blik","approved"
"T30001558",2024,4,3,"Ewa Kowalski","Wrocław","ES",1072.68,"card","approved"
"T30001559",2025,4,22,"Anna Kowalski","Kraków","IT",9668.41,"blik","approved"
"T30001560",2024,4,8,"Kasia Kaczmarek","Poznań","ES",214.71,"card","approved"
"T30001561",2024,12,21,"Kasia Wisniewski","Poznań","DE",7348.14,"blik","pending"
"T30001562",2024,1,25,"Kasia Wisniewski","Gdańsk","DE",6393.35,"card","approved"
"T30001563",2024,12,31,"Piotr Kaczmarek","Warszawa","PL",5285.16,"blik","approved"
"T30001564",2023,9,14,"Piotr Wojcik","Gdańsk","ES",984.71,"cash","declined"
"T30001565",2025,10,27,"Kasia Kowalski","Warszawa","ES",4762.73,"card","approved"
"T30001566",2024,12,18,"Jan Kowalski","Kraków","PL",6285.24,"card","approved"
"T30001567",2024,1,4,"Adam Nowak","Gdańsk","IT",1762.59,"card","declined"
"T30001568",2024,1,11,"Adam Wisniewski","Kraków","DE",5283.58,"blik","approved"
"T30001569",2025,5,6,"Ewa Wojcik","Warszawa","FR",9688.24,"card","approved"
"T30001570",2025,4,18,"Tomasz Kaczmarek","Wrocław","DE",4241.7,"card","approved"
"T30001571",2024,7,28,"Maria Nowak","Gdańsk","DE",2811.54,"card","pending"
"T30001572",2025,4,5,"Tomasz Nowak","Poznań","ES",5694.32,"blik","approved"
"T30001573",2025,11,2,"Tomasz Wojcik","Poznań","ES",7216.02,"cash","approved"
"T30001574",2025,8,3,"Jan Wojcik","Warszawa","IT",2642.79,"cash","approved"
"T30001575",2025,4,16,"Adam Wisniewski","Wrocław","FR",2886.6,"cash","declined"
"T30001576",2025,5,23,"Piotr Nowak","Gdańsk","ES",1290.98,"card","declined"
"T30001577",2025,9,9,"Piotr Wisniewski","Gdańsk","FR",1677.59,"blik","pending"
"T30001578",2023,2,11,"Jan Nowak","Warszawa","IT",9871.3,"card","approved"
"T30001579",2023,3,22,"Adam Kowalski","Gdańsk","DE",9242.15,"card","approved"
"T30001580",2025,11,3,"Anna Mazur","Kraków","ES",9862.29,"cash","approved"
"T30001581",2024,6,8,"Maria Kaczmarek","Kraków","DE",3443.39,"card","approved"
"T30001582",2025,2,1,"Tomasz Kowalski","Wrocław","FR",934.54,"card","approved"
"T30001583",2025,5,29,"Piotr Nowak","Gdańsk","FR",8453.06,"card","declined"
"T30001584",2025,8,20,"Ewa Wojcik","Kraków","IT",7247.84,"cash","approved"
"T30001585",2024,4,5,"Ewa Wojcik","Poznań","DE",1278.43,"card","approved"
"T30001587",2023,11,24,"Jan Wisniewski","Warszawa","ES",6917.72,"blik","approved"
"T30001588",2023,12,20,"Kasia Nowak","Warszawa","IT",4662.82,"card","pending"
"T30001589",2023,12,18,"Anna Mazur","Warszawa","DE",4509.21,"card","approved"
"T30001590",2024,6,5,"Adam Kowalski","Poznań","FR",1144.64,"card","pending"
"T30001591",2024,7,4,"Jan Wisniewski","Kraków","DE",1554.25,"blik","pending"
"T30001592",2025,8,12,"Kasia Nowak","Wrocław","DE",5424.64,"card","approved"
"T30001593",2023,10,29,"Adam Kaczmarek","Kraków","DE",9697.12,"cash","declined"
"T30001594",2024,3,6,"Tomasz Wisniewski","Gdańsk","DE",3266.69,"transfer","approved"
"T30001595",2024,12,22,"Kasia Wisniewski","Poznań","IT",5084.77,"transfer","approved"
"T30001596",2023,9,3,"Maria Nowak","Kraków","ES",2570.04,"card","pending"
"T30001597",2023,1,10,"Piotr Kowalski","Poznań","ES",4362,"transfer","approved"
"T30001598",2025,2,25,"Anna Mazur","Poznań","PL",3684.76,"card","pending"
"T30001599",2025,2,7,"Ewa Kaczmarek","Kraków","FR",237.56,"blik","declined"
"T30001600",2024,1,13,"Jan Kowalski","Warszawa","FR",7776.71,"blik","approved"
"T30001601",2024,7,5,"Adam Wojcik","Warszawa","IT",9476.75,"blik","approved"
"T30001602",2023,5,11,"Jan Mazur","Kraków","ES",8506.24,"card","declined"
"T30001603",2024,6,12,"Maria Kowalski","Kraków","ES",8227.57,"blik","pending"
"T30001604",2023,5,19,"Tomasz Nowak","Poznań","ES",2807.27,"cash","approved"
"T30001605",2025,2,14,"Ewa Wojcik","Warszawa","PL",1734.04,"cash","approved"
"T30001606",2025,1,11,"Anna Kaczmarek","Warszawa","PL",5445.29,"blik","pending"
"T30001607",2023,6,9,"Ewa Nowak","Wrocław","ES",2508.06,"transfer","pending"
"T30001608",2023,5,11,"Maria Kowalski","Gdańsk","IT",7965.59,"card","declined"
"T30001609",2024,6,6,"Maria Kaczmarek","Wrocław","ES",1951.85,"cash","declined"
"T30001610",2025,11,4,"Piotr Kowalski","Gdańsk","ES",655.51,"card","approved"
"T30001611",2024,5,29,"Adam Kowalski","Wrocław","IT",6166.66,"card","declined"
"T30001612",2025,1,18,"Tomasz Wisniewski","Wrocław","ES",8473.82,"transfer","approved"
"T30001613",2023,4,26,"Maria Mazur","Kraków","ES",2668.96,"transfer","approved"
"T30001614",2023,1,7,"Maria Wisniewski","Warszawa","ES",8286.69,"card","approved"
"T30001615",2023,12,6,"Jan Mazur","Wrocław","IT",2625.26,"cash","approved"
"T30001616",2023,12,10,"Jan Mazur","Warszawa","FR",431.04,"transfer","approved"
"T30001617",2025,4,15,"Piotr Kowalski","Poznań","FR",7763.74,"blik","approved"
"T30001618",2024,7,23,"Adam Wisniewski","Gdańsk","FR",2130.57,"transfer","approved"
"T30001619",2023,11,1,"Adam Mazur","Poznań","ES",4728.5,"blik","approved"
"T30001620",2025,8,16,"Anna Nowak","Poznań","PL",1830.35,"card","approved"
"T30001621",2023,6,14,"Maria Mazur","Warszawa","IT",7604.23,"blik","declined"
"T30001622",2023,5,25,"Anna Kowalski","Gdańsk","FR",6994.11,"card","pending"
"T30001623",2025,8,15,"Anna Kowalski","Gdańsk","ES",1226.1,"blik","approved"
"T30001624",2023,2,20,"Adam Kowalski","Warszawa","PL",8833.69,"cash","declined"
"T30001625",2024,6,27,"Piotr Kowalski","Gdańsk","IT",9668.53,"blik","approved"
"T30001626",2025,5,23,"Tomasz Nowak","Poznań","PL",7582.19,"blik","declined"
"T30001627",2025,4,6,"Adam Kowalski","Gdańsk","DE",1710.3,"card","approved"
"T30001628",2023,7,18,"Adam Kowalski","Wrocław","FR",4117.28,"card","approved"
"T30001629",2025,4,19,"Anna Wojcik","Warszawa","PL",3681.92,"card","approved"
"T30001630",2024,1,23,"Kasia Wojcik","Warszawa","DE",7580.08,"cash","pending"
"T30001631",2023,7,26,"Anna Mazur","Poznań","DE",1700.05,"transfer","approved"
"T30001632",2024,9,21,"Anna Kowalski","Kraków","ES",7710.46,"transfer","declined"
"T30001633",2024,9,22,"Ewa Kaczmarek","Wrocław","DE",4886.29,"transfer","declined"
"T30001634",2025,6,6,"Adam Wisniewski","Gdańsk","FR",4432.05,"blik","pending"
"T30001635",2024,6,6,"Tomasz Wisniewski","Gdańsk","ES",9916.67,"card","approved"
"T30001636",2023,11,3,"Ewa Nowak","Poznań","PL",2051.56,"transfer","approved"
"T30001637",2025,4,6,"Jan Mazur","Wrocław","IT",9895.01,"card","pending"
"T30001638",2023,12,10,"Jan Kowalski","Kraków","FR",9732.75,"blik","approved"
"T30001639",2023,5,20,"Kasia Nowak","Kraków","FR",3471.65,"card","declined"
"T30001640",2024,7,2,"Maria Nowak","Gdańsk","IT",3065.39,"transfer","approved"
"T30001641",2025,3,29,"Jan Kowalski","Warszawa","DE",7007.14,"card","approved"
"T30001642",2023,12,10,"Anna Wisniewski","Warszawa","IT",6701.35,"card","approved"
"T30001643",2023,2,9,"Ewa Nowak","Kraków","FR",1767.64,"blik","pending"
"T30001644",2023,2,9,"Kasia Kaczmarek","Wrocław","DE",4584.02,"transfer","approved"
"T30001645",2023,1,13,"Adam Wisniewski","Poznań","ES",1275.4,"cash","pending"
"T30001646",2024,6,6,"Kasia Kowalski","Kraków","PL",4249.04,"card","declined"
"T30001647",2023,6,25,"Tomasz Kowalski","Warszawa","DE",6207,"card","approved"
"T30001648",2025,10,5,"Jan Nowak","Wrocław","ES",9205.99,"transfer","approved"
"T30001649",2023,7,5,"Ewa Kaczmarek","Wrocław","IT",7423.5,"blik","declined"
"T30001650",2024,9,19,"Tomasz Nowak","Warszawa","FR",2798.02,"transfer","pending"
"T30001651",2025,11,1,"Adam Nowak","Warszawa","IT",9712.64,"cash","declined"
"T30001652",2024,11,20,"Ewa Wojcik","Kraków","IT",6030.41,"card","pending"
"T30001653",2025,3,3,"Maria Nowak","Poznań","FR",4971.24,"cash","declined"
"T30001654",2024,4,3,"Tomasz Wojcik","Gdańsk","PL",6839.06,"cash","approved"
"T30001655",2024,7,17,"Adam Kowalski","Gdańsk","ES",4493.85,"transfer","approved"
"T30001656",2023,12,3,"Maria Nowak","Wrocław","PL",8281.68,"card","declined"
"T30001657",2024,6,1,"Tomasz Wisniewski","Warszawa","PL",613.43,"blik","approved"
"T30001658",2023,11,11,"Jan Kowalski","Wrocław","DE",528.4,"card","pending"
"T30001659",2025,5,21,"Maria Wisniewski","Wrocław","DE",3215.37,"transfer","pending"
"T30001660",2025,9,10,"Anna Wisniewski","Gdańsk","DE",5110.45,"card","declined"
"T30001661",2023,9,1,"Adam Wisniewski","Wrocław","IT",406.65,"cash","approved"
"T30001662",2025,5,14,"Kasia Mazur","Gdańsk","PL",4675.13,"cash","pending"
"T30001663",2025,5,25,"Anna Nowak","Poznań","ES",7068.77,"blik","approved"
"T30001664",2023,11,16,"Adam Wisniewski","Warszawa","FR",1264.78,"blik","declined"
"T30001665",2024,3,23,"Piotr Wojcik","Kraków","PL",5806.35,"transfer","approved"
"T30001666",2025,8,20,"Ewa Mazur","Gdańsk","FR",6663.93,"cash","approved"
"T30001667",2025,4,7,"Adam Mazur","Warszawa","DE",2317.26,"transfer","approved"
"T30001668",2025,5,6,"Kasia Mazur","Warszawa","FR",9254.74,"cash","approved"
"T30001669",2025,10,18,"Kasia Mazur","Wrocław","PL",5322.03,"cash","declined"
"T30001670",2023,12,25,"Adam Kaczmarek","Kraków","IT",3725.5,"card","approved"
"T30001671",2023,2,28,"Kasia Nowak","Poznań","DE",89.47,"card","declined"
"T30001672",2024,9,26,"Piotr Mazur","Poznań","FR",5926.05,"card","approved"
"T30001673",2024,5,10,"Jan Nowak","Kraków","DE",866.93,"cash","approved"
"T30001674",2023,9,8,"Ewa Nowak","Poznań","FR",6952.08,"card","approved"
"T30001675",2025,10,14,"Ewa Mazur","Wrocław","ES",3837.9,"blik","approved"
"T30001676",2025,7,29,"Tomasz Wojcik","Kraków","ES",3851.34,"transfer","approved"
"T30001677",2023,8,13,"Jan Nowak","Kraków","FR",6357.88,"cash","declined"
"T30001678",2025,9,1,"Adam Wisniewski","Wrocław","IT",5726.6,"cash","declined"
"T30001679",2025,1,23,"Anna Kowalski","Warszawa","ES",2356.35,"card","approved"
"T30001680",2024,6,24,"Jan Nowak","Wrocław","PL",971.66,"cash","pending"
"T30001681",2024,7,16,"Jan Wojcik","Poznań","FR",713.31,"transfer","approved"
"T30001682",2023,12,25,"Ewa Kowalski","Gdańsk","FR",1790.43,"transfer","declined"
"T30001683",2023,11,24,"Piotr Kaczmarek","Wrocław","PL",9848.78,"card","declined"
"T30001684",2023,7,26,"Tomasz Wojcik","Wrocław","PL",6528.75,"card","pending"
"T30001685",2023,8,12,"Kasia Kaczmarek","Kraków","IT",2687.37,"cash","approved"
"T30001686",2024,10,22,"Jan Wojcik","Warszawa","DE",5002.68,"blik","pending"
"T30001687",2023,6,19,"Piotr Mazur","Wrocław","ES",9239.89,"card","declined"
"T30001688",2024,6,18,"Ewa Kaczmarek","Warszawa","FR",3584.49,"blik","declined"
"T30001689",2024,3,29,"Kasia Kowalski","Poznań","DE",8965.71,"cash","pending"
"T30001690",2023,9,5,"Piotr Wojcik","Kraków","IT",100.58,"transfer","approved"
"T30001691",2024,9,1,"Jan Nowak","Poznań","ES",7343.58,"card","pending"
"T30001692",2025,5,7,"Kasia Wojcik","Warszawa","FR",1120.84,"card","declined"
"T30001693",2023,6,20,"Anna Wojcik","Poznań","IT",7538.43,"card","approved"
"T30001694",2025,8,17,"Tomasz Nowak","Warszawa","ES",5055.58,"card","declined"
"T30001695",2023,9,2,"Jan Kaczmarek","Poznań","DE",5397.26,"card","pending"
"T30001696",2024,2,2,"Piotr Nowak","Poznań","ES",7831.07,"transfer","pending"
"T30001697",2024,11,29,"Tomasz Mazur","Wrocław","IT",1245.11,"card","pending"
"T30001698",2024,10,24,"Piotr Mazur","Warszawa","FR",3135.44,"card","approved"
"T30001699",2025,6,11,"Adam Kowalski","Kraków","PL",4964.93,"card","approved"
"T30001700",2024,11,14,"Adam Nowak","Gdańsk","FR",9767.49,"card","pending"
"T30001701",2024,11,3,"Ewa Kowalski","Gdańsk","DE",3313.5,"card","declined"
"T30001702",2024,7,6,"Kasia Wojcik","Wrocław","DE",2132.27,"transfer","declined"
"T30001703",2023,11,18,"Maria Kowalski","Gdańsk","ES",9442.85,"transfer","pending"
"T30001704",2024,2,20,"Maria Wisniewski","Poznań","IT",4015.03,"blik","pending"
"T30001705",2025,3,13,"Maria Kaczmarek","Poznań","PL",922.83,"card","pending"
"T30001706",2024,12,11,"Kasia Nowak","Kraków","FR",1310.21,"transfer","pending"
"T30001707",2024,6,11,"Anna Kaczmarek","Gdańsk","ES",6752.32,"transfer","approved"
"T30001708",2024,8,3,"Tomasz Nowak","Warszawa","FR",1850.59,"cash","declined"
"T30001709",2023,3,11,"Piotr Kowalski","Kraków","DE",344.93,"transfer","declined"
"T30001710",2025,4,1,"Kasia Mazur","Wrocław","ES",8866.03,"card","declined"
"T30001711",2025,2,21,"Piotr Wisniewski","Kraków","IT",7816.44,"transfer","approved"
"T30001712",2023,9,28,"Maria Wojcik","Warszawa","DE",2744.16,"blik","approved"
"T30001713",2023,7,17,"Piotr Mazur","Gdańsk","ES",5359.17,"cash","approved"
"T30001714",2024,10,6,"Adam Wisniewski","Wrocław","DE",1950.21,"card","pending"
"T30001715",2025,2,25,"Maria Wisniewski","Wrocław","FR",7786.76,"card","approved"
"T30001716",2024,8,31,"Piotr Wisniewski","Gdańsk","DE",2554.05,"cash","declined"
"T30001717",2024,10,1,"Kasia Nowak","Wrocław","FR",6393.03,"card","declined"
"T30001718",2023,2,12,"Piotr Kowalski","Warszawa","PL",2322.61,"cash","pending"
"T30001719",2024,4,27,"Anna Wisniewski","Poznań","ES",9733.21,"cash","approved"
"T30001720",2024,7,31,"Jan Nowak","Gdańsk","FR",6723.87,"transfer","approved"
"T30001721",2023,3,25,"Maria Kowalski","Wrocław","IT",48.4,"transfer","approved"
"T30001722",2023,4,27,"Piotr Kaczmarek","Wrocław","DE",1127.32,"card","declined"
"T30001723",2023,1,20,"Jan Kaczmarek","Wrocław","FR",1537.09,"card","pending"
"T30001724",2024,4,19,"Adam Kowalski","Wrocław","PL",3476.2,"blik","approved"
"T30001725",2025,7,16,"Kasia Kaczmarek","Wrocław","IT",4778.58,"cash","pending"
"T30001726",2025,1,10,"Ewa Kowalski","Wrocław","DE",9481.7,"blik","approved"
"T30001727",2024,12,25,"Anna Wojcik","Poznań","PL",7147.63,"cash","approved"
"T30001728",2024,6,8,"Maria Wojcik","Gdańsk","FR",8232.22,"transfer","pending"
"T30001729",2024,2,20,"Piotr Wojcik","Warszawa","ES",2232.91,"transfer","pending"
"T30001730",2024,7,3,"Jan Kowalski","Wrocław","DE",5185.79,"transfer","approved"
"T30001731",2025,5,14,"Anna Nowak","Wrocław","IT",7598.72,"cash","pending"
"T30001732",2024,4,18,"Jan Mazur","Kraków","IT",8266.28,"blik","declined"
"T30001733",2024,5,13,"Tomasz Wisniewski","Gdańsk","IT",58.87,"blik","declined"
"T30001734",2024,9,14,"Jan Mazur","Warszawa","IT",8030.95,"transfer","approved"
"T30001735",2023,8,24,"Jan Wisniewski","Warszawa","IT",9946.2,"card","approved"
"T30001736",2024,12,15,"Tomasz Nowak","Gdańsk","IT",6802.97,"cash","pending"
"T30001737",2024,5,25,"Maria Nowak","Warszawa","ES",4390.71,"blik","approved"
"T30001738",2023,10,7,"Adam Wisniewski","Wrocław","ES",1669.79,"card","approved"
"T30001739",2025,7,12,"Kasia Wojcik","Wrocław","ES",1283.13,"cash","declined"
"T30001740",2023,1,11,"Piotr Wojcik","Poznań","DE",5210.98,"cash","approved"
"T30001741",2025,8,19,"Ewa Mazur","Poznań","DE",7973.4,"cash","declined"
"T30001742",2025,9,26,"Tomasz Kowalski","Wrocław","FR",2604.5,"blik","approved"
"T30001743",2023,11,21,"Anna Wojcik","Kraków","PL",6507.75,"blik","approved"
"T30001744",2024,7,28,"Jan Wisniewski","Kraków","FR",8445.46,"card","approved"
"T30001745",2025,6,15,"Piotr Kowalski","Warszawa","ES",4863.05,"transfer","approved"
"T30001746",2024,10,17,"Tomasz Kowalski","Wrocław","FR",9853.52,"card","pending"
"T30001747",2023,12,17,"Piotr Nowak","Kraków","FR",6002.09,"card","declined"
"T30001748",2023,9,19,"Kasia Kowalski","Gdańsk","ES",3137.32,"card","declined"
"T30001749",2025,5,25,"Piotr Kowalski","Warszawa","PL",3792.15,"cash","pending"
"T30001750",2023,4,6,"Tomasz Mazur","Warszawa","IT",3502.08,"transfer","approved"
"T30001751",2025,4,14,"Jan Kaczmarek","Warszawa","DE",3589.22,"card","declined"
"T30001752",2025,7,29,"Adam Kowalski","Kraków","ES",2854.83,"cash","declined"
"T30001753",2024,7,4,"Adam Mazur","Wrocław","FR",6449.69,"card","approved"
"T30001754",2024,1,24,"Maria Kowalski","Poznań","PL",5004.74,"transfer","declined"
"T30001755",2023,10,2,"Adam Kowalski","Kraków","FR",11.87,"cash","declined"
"T30001756",2024,8,28,"Tomasz Wisniewski","Kraków","FR",5965.45,"blik","declined"
"T30001757",2024,10,23,"Kasia Kowalski","Gdańsk","PL",1632.69,"card","declined"
"T30001758",2023,9,25,"Jan Nowak","Poznań","FR",2387.22,"blik","declined"
"T30001759",2025,1,30,"Jan Mazur","Kraków","ES",3987.04,"card","declined"
"T30001760",2024,9,2,"Ewa Mazur","Wrocław","PL",7764.87,"card","approved"
"T30001761",2023,7,14,"Maria Mazur","Poznań","FR",5672.08,"blik","approved"
"T30001762",2024,11,8,"Anna Wisniewski","Poznań","FR",4244.52,"blik","approved"
"T30001763",2023,9,9,"Maria Nowak","Warszawa","DE",1702.58,"card","approved"
"T30001764",2023,7,23,"Maria Kowalski","Gdańsk","ES",6845.52,"card","approved"
"T30001765",2025,6,19,"Adam Kaczmarek","Kraków","IT",4124.78,"card","pending"
"T30001766",2024,11,17,"Jan Kowalski","Warszawa","ES",2849.25,"card","declined"
"T30001767",2023,4,11,"Piotr Kowalski","Warszawa","DE",2243.07,"cash","approved"
"T30001768",2025,1,10,"Tomasz Mazur","Gdańsk","IT",4377.49,"cash","declined"
"T30001769",2025,10,26,"Ewa Nowak","Wrocław","PL",5127,"blik","approved"
"T30001770",2023,4,3,"Kasia Wojcik","Wrocław","IT",508.63,"transfer","approved"
"T30001771",2025,6,6,"Kasia Wojcik","Poznań","IT",222.41,"blik","approved"
"T30001772",2025,10,20,"Maria Kaczmarek","Poznań","ES",8903.93,"card","approved"
"T30001773",2025,5,30,"Kasia Nowak","Kraków","FR",3276.29,"card","approved"
"T30001774",2024,9,23,"Jan Kowalski","Kraków","FR",5015.93,"cash","approved"
"T30001775",2023,10,9,"Maria Kaczmarek","Poznań","PL",3409.48,"blik","approved"
"T30001776",2023,12,28,"Kasia Kowalski","Gdańsk","IT",4692.12,"card","pending"
"T30001777",2023,4,20,"Maria Kowalski","Warszawa","IT",7907.43,"transfer","approved"
"T30001778",2023,8,28,"Kasia Mazur","Gdańsk","IT",8315.52,"card","declined"
"T30001779",2025,3,7,"Tomasz Kaczmarek","Warszawa","IT",4258.81,"transfer","approved"
"T30001780",2023,11,14,"Anna Mazur","Warszawa","DE",4615.18,"card","approved"
"T30001781",2024,7,28,"Anna Mazur","Poznań","ES",1894.14,"transfer","approved"
"T30001782",2025,1,31,"Maria Wojcik","Poznań","PL",6011.18,"card","approved"
"T30001783",2024,9,22,"Jan Wojcik","Poznań","IT",8571.95,"transfer","approved"
"T30001784",2025,10,20,"Anna Wisniewski","Poznań","ES",1816.68,"cash","approved"
"T30001785",2025,9,27,"Ewa Kowalski","Poznań","FR",4745.18,"transfer","declined"
"T30001786",2025,8,25,"Ewa Kowalski","Wrocław","IT",1072.29,"blik","pending"
"T30001787",2025,1,10,"Adam Mazur","Kraków","FR",8616.92,"card","approved"
"T30001788",2023,2,5,"Adam Mazur","Warszawa","DE",9427.69,"transfer","declined"
"T30001789",2024,7,7,"Maria Kowalski","Wrocław","ES",3874.77,"card","approved"
"T30001790",2025,7,21,"Anna Wisniewski","Warszawa","DE",8106.84,"blik","approved"
"T30001791",2024,6,11,"Kasia Mazur","Poznań","ES",4850.16,"transfer","pending"
"T30001792",2023,12,31,"Jan Wisniewski","Gdańsk","ES",5302.92,"blik","pending"
"T30001793",2023,6,14,"Tomasz Wisniewski","Gdańsk","FR",4377.4,"transfer","approved"
"T30001794",2023,1,28,"Adam Mazur","Kraków","FR",5319.02,"transfer","pending"
"T30001795",2024,10,9,"Maria Kowalski","Wrocław","IT",8260.4,"cash","declined"
"T30001796",2024,2,9,"Maria Nowak","Poznań","FR",6757.92,"transfer","pending"
"T30001797",2025,9,3,"Maria Kaczmarek","Gdańsk","FR",1298.01,"card","pending"
"T30001798",2025,9,22,"Kasia Kaczmarek","Kraków","FR",2543.44,"transfer","approved"
"T30001799",2024,8,30,"Maria Wisniewski","Gdańsk","IT",3545.71,"transfer","approved"
"T30001800",2023,7,4,"Jan Mazur","Gdańsk","PL",5650.87,"cash","approved"
"T30001801",2023,3,7,"Maria Wojcik","Kraków","PL",3620.16,"card","pending"
"T30001802",2024,10,3,"Kasia Kaczmarek","Kraków","DE",1846.47,"transfer","pending"
"T30001803",2024,4,30,"Jan Mazur","Poznań","FR",5496.86,"card","approved"
"T30001804",2023,11,9,"Maria Nowak","Poznań","ES",58.52,"card","declined"
"T30001805",2024,12,31,"Adam Nowak","Poznań","DE",7719.01,"blik","pending"
"T30001806",2024,6,14,"Maria Kowalski","Kraków","FR",9735.75,"cash","approved"
"T30001807",2023,12,21,"Maria Nowak","Gdańsk","DE",7467.1,"blik","approved"
"T30001808",2025,4,26,"Maria Wojcik","Kraków","ES",3840.06,"transfer","declined"
"T30001809",2023,6,6,"Ewa Wisniewski","Poznań","ES",7899.53,"transfer","declined"
"T30001810",2024,5,24,"Anna Wisniewski","Gdańsk","DE",4978.69,"cash","declined"
"T30001811",2024,11,7,"Adam Wojcik","Warszawa","FR",6941.78,"transfer","pending"
"T30001812",2025,2,3,"Kasia Kowalski","Kraków","ES",4236.7,"transfer","pending"
"T30001813",2025,6,17,"Maria Mazur","Kraków","IT",6201.52,"cash","approved"
"T30001814",2023,3,21,"Jan Wisniewski","Wrocław","IT",1409.85,"blik","declined"
"T30001815",2025,7,2,"Tomasz Mazur","Kraków","FR",2622.1,"card","approved"
"T30001816",2024,12,11,"Anna Mazur","Kraków","PL",5347.2,"cash","approved"
"T30001817",2025,9,12,"Jan Wojcik","Gdańsk","DE",7683.75,"cash","pending"
"T30001818",2023,6,21,"Kasia Mazur","Gdańsk","DE",2800.61,"blik","declined"
